timestamp,stage,config_name,shake_name,candidate_name,instance,n,k,seed,time_limit,config_json,feasible,max_route,total_distance,balance,runtime,iterations,outer_iterations
20260606_233522,candidate_tuning,shake7__cand16,shake7,cand16,data/generated/corridor/corridor_edge_n300_k20_seed01.txt,300,20,3,10.0,"{""candidate_limit"": 16, ""max_shake_level"": 7}",True,999.586390967,19586.299946030784,36.88161055924013,10.000217100023292,744,47
20260606_233522,candidate_tuning,shake7__cand16,shake7,cand16,data/generated/corridor/corridor_edge_n1000_k100_seed01.txt,1000,100,1,10.0,"{""candidate_limit"": 16, ""max_shake_level"": 7}",True,997.904381345,59007.67665319986,997.904381345,10.006650499999523,110,1
20260606_233522,candidate_tuning,shake7__cand16,shake7,cand16,data/generated/corridor/corridor_edge_n1000_k100_seed01.txt,1000,100,2,10.0,"{""candidate_limit"": 16, ""max_shake_level"": 7}",True,997.904381345,61932.008961834574,969.96836678235,10.00114810001105,97,1
20260606_233522,candidate_tuning,shake7__cand16,shake7,cand16,data/generated/corridor/corridor_edge_n1000_k100_seed01.txt,1000,100,3,10.0,"{""candidate_limit"": 16, ""max_shake_level"": 7}",True,997.904381345,59827.17878297362,993.8178958158501,10.002116800053045,89,1
20260606_233522,candidate_tuning,shake7__cand16,shake7,cand16,data/generated/depot_position/uniform_edge_n300_k20_seed01.txt,300,20,1,10.0,"{""candidate_limit"": 16, ""max_shake_level"": 7}",True,1134.25886009755,22489.34294945891,23.53355904265004,10.00027359998785,486,13
20260606_233522,candidate_tuning,shake7__cand16,shake7,cand16,data/generated/depot_position/uniform_edge_n300_k20_seed01.txt,300,20,2,10.0,"{""candidate_limit"": 16, ""max_shake_level"": 7}",True,1139.13030170643,22451.06818758098,37.49622884252017,10.00014130002819,541,10
20260606_233522,candidate_tuning,shake7__cand16,shake7,cand16,data/generated/depot_position/uniform_edge_n300_k20_seed01.txt,300,20,3,10.0,"{""candidate_limit"": 16, ""max_shake_level"": 7}",True,1162.55763878994,22843.12553496067,44.847022597529985,10.00028400006704,415,8
20260606_233522,candidate_tuning,shake7__cand16,shake7,cand16,data/generated/depot_position/uniform_corner_n300_k20_seed01.txt,300,20,1,10.0,"{""candidate_limit"": 16, ""max_shake_level"": 7}",True,1350.1649205843,26393.776511401502,71.41399244970012,10.000248600030318,672,22
20260606_233522,candidate_tuning,shake7__cand16,shake7,cand16,data/generated/depot_position/uniform_corner_n300_k20_seed01.txt,300,20,2,10.0,"{""candidate_limit"": 16, ""max_shake_level"": 7}",True,1359.3468826807002,26718.58040446237,54.195967196799984,10.000270599965006,635,4
20260606_233522,candidate_tuning,shake7__cand16,shake7,cand16,data/generated/depot_position/uniform_corner_n300_k20_seed01.txt,300,20,3,10.0,"{""candidate_limit"": 16, ""max_shake_level"": 7}",True,1347.1885638579,26632.41031004532,35.921036705729875,10.000189000042155,630,14
20260606_233522,candidate_tuning,shake7__cand24,shake7,cand24,data/generated/uniform/uniform_center_n100_k5_seed01.txt,100,5,1,10.0,"{""candidate_limit"": 24, ""max_shake_level"": 7}",True,1716.7093289345005,8519.76238983601,36.281113138100636,10.000074699986726,1120,141
20260606_233522,candidate_tuning,shake7__cand24,shake7,cand24,data/generated/uniform/uniform_center_n100_k5_seed01.txt,100,5,2,10.0,"{""candidate_limit"": 24, ""max_shake_level"": 7}",True,1741.7206457732004,8618.373714243411,32.06572208841999,10.000052799936384,1302,159
20260606_233522,candidate_tuning,shake7__cand24,shake7,cand24,data/generated/uniform/uniform_center_n100_k5_seed01.txt,100,5,3,10.0,"{""candidate_limit"": 24, ""max_shake_level"": 7}",True,1823.7886803228198,9073.20695098321,15.515328196119981,10.000040099956095,1238,166
20260606_233522,candidate_tuning,shake7__cand24,shake7,cand24,data/generated/uniform/uniform_center_n300_k20_seed01.txt,300,20,1,10.0,"{""candidate_limit"": 24, ""max_shake_level"": 7}",True,882.0473698822999,17136.67314961957,81.87572656338,10.000188200036064,426,12
20260606_233522,candidate_tuning,shake7__cand24,shake7,cand24,data/generated/uniform/uniform_center_n300_k20_seed01.txt,300,20,2,10.0,"{""candidate_limit"": 24, ""max_shake_level"": 7}",True,902.4456726151999,17498.2561704822,47.182383100999914,10.000229199999012,513,23
20260606_233522,candidate_tuning,shake7__cand24,shake7,cand24,data/generated/uniform/uniform_center_n300_k20_seed01.txt,300,20,3,10.0,"{""candidate_limit"": 24, ""max_shake_level"": 7}",True,908.3594626308301,17711.56189096008,79.25513590328012,10.000210499973036,468,11
20260606_233522,candidate_tuning,shake7__cand24,shake7,cand24,data/generated/uniform/uniform_center_n1000_k100_seed01.txt,1000,100,1,10.0,"{""candidate_limit"": 24, ""max_shake_level"": 7}",True,693.807353604,66962.38969341238,90.44225997077001,10.001444099936634,140,1
20260606_233522,candidate_tuning,shake7__cand24,shake7,cand24,data/generated/uniform/uniform_center_n1000_k100_seed01.txt,1000,100,2,10.0,"{""candidate_limit"": 24, ""max_shake_level"": 7}",True,693.807353604,67457.41688240302,85.30626810490003,10.001564700040035,137,1
20260606_233522,candidate_tuning,shake7__cand24,shake7,cand24,data/generated/uniform/uniform_center_n1000_k100_seed01.txt,1000,100,3,10.0,"{""candidate_limit"": 24, ""max_shake_level"": 7}",True,693.807353604,67435.36678306911,97.87080648203994,10.002601200016215,123,1
20260606_233522,candidate_tuning,shake7__cand24,shake7,cand24,data/generated/cluster/cluster5_n100_k5_seed01.txt,100,5,1,10.0,"{""candidate_limit"": 24, ""max_shake_level"": 7}",True,890.7447573036001,4351.7517044489805,29.342196902099886,10.000064800027758,1194,162
20260606_233522,candidate_tuning,shake7__cand24,shake7,cand24,data/generated/cluster/cluster5_n100_k5_seed01.txt,100,5,2,10.0,"{""candidate_limit"": 24, ""max_shake_level"": 7}",True,892.7458616826001,4159.99377189578,89.52328994297011,10.000074399984442,1270,147
20260606_233522,candidate_tuning,shake7__cand24,shake7,cand24,data/generated/cluster/cluster5_n100_k5_seed01.txt,100,5,3,10.0,"{""candidate_limit"": 24, ""max_shake_level"": 7}",True,849.4688053773999,4116.51793993604,37.56818588415979,10.000066900043748,1256,165
20260606_233522,candidate_tuning,shake7__cand24,shake7,cand24,data/generated/cluster/cluster10_n300_k20_seed01.txt,300,20,1,10.0,"{""candidate_limit"": 24, ""max_shake_level"": 7}",True,615.015186264,12120.604381524467,31.114691035100122,10.00012640003115,524,6
20260606_233522,candidate_tuning,shake7__cand24,shake7,cand24,data/generated/cluster/cluster10_n300_k20_seed01.txt,300,20,2,10.0,"{""candidate_limit"": 24, ""max_shake_level"": 7}",True,597.4832710683291,11751.18183179586,26.545571784939057,10.000172800035216,478,4
20260606_233522,candidate_tuning,shake7__cand24,shake7,cand24,data/generated/cluster/cluster10_n300_k20_seed01.txt,300,20,3,10.0,"{""candidate_limit"": 24, ""max_shake_level"": 7}",True,611.60732015872,12044.292130565647,29.370486807169982,10.000097800046206,573,6
20260606_233522,candidate_tuning,shake7__cand24,shake7,cand24,data/generated/cluster/cluster20_n1000_k100_seed01.txt,1000,100,1,10.0,"{""candidate_limit"": 24, ""max_shake_level"": 7}",True,587.200249808,53557.002191509375,235.99961513969998,10.001980099943466,142,1
20260606_233522,candidate_tuning,shake7__cand24,shake7,cand24,data/generated/cluster/cluster20_n1000_k100_seed01.txt,1000,100,2,10.0,"{""candidate_limit"": 24, ""max_shake_level"": 7}",True,587.200249808,56441.697977729775,90.91897112569995,10.001583800069056,146,1
20260606_233522,candidate_tuning,shake7__cand24,shake7,cand24,data/generated/cluster/cluster20_n1000_k100_seed01.txt,1000,100,3,10.0,"{""candidate_limit"": 24, ""max_shake_level"": 7}",True,587.200249808,54713.57543202571,170.5445403765999,10.001183600048535,176,1
20260606_233522,candidate_tuning,shake7__cand24,shake7,cand24,data/generated/outlier/outlier10pct_n100_k5_seed01.txt,100,5,1,10.0,"{""candidate_limit"": 24, ""max_shake_level"": 7}",True,1180.4628177406498,5890.628423683559,7.200939288839891,10.00008089991752,1160,148
20260606_233522,candidate_tuning,shake7__cand24,shake7,cand24,data/generated/outlier/outlier10pct_n100_k5_seed01.txt,100,5,2,10.0,"{""candidate_limit"": 24, ""max_shake_level"": 7}",True,1129.88046898399,5617.65150889886,9.541847646680253,10.000047700013965,1072,139
20260606_233522,candidate_tuning,shake7__cand24,shake7,cand24,data/generated/outlier/outlier10pct_n100_k5_seed01.txt,100,5,3,10.0,"{""candidate_limit"": 24, ""max_shake_level"": 7}",True,1148.69686314896,5734.95716149789,4.773204601229963,10.000071299960837,1196,150
20260606_233522,candidate_tuning,shake7__cand24,shake7,cand24,data/generated/outlier/outlier10pct_n300_k20_seed01.txt,300,20,1,10.0,"{""candidate_limit"": 24, ""max_shake_level"": 7}",True,698.0207953316999,13581.748407388928,33.87949889263598,10.000200100010261,637,23
20260606_233522,candidate_tuning,shake7__cand24,shake7,cand24,data/generated/outlier/outlier10pct_n300_k20_seed01.txt,300,20,2,10.0,"{""candidate_limit"": 24, ""max_shake_level"": 7}",True,717.1265576639,13512.587256431227,53.42523043413985,10.00007980002556,748,22
20260606_233522,candidate_tuning,shake7__cand24,shake7,cand24,data/generated/outlier/outlier10pct_n300_k20_seed01.txt,300,20,3,10.0,"{""candidate_limit"": 24, ""max_shake_level"": 7}",True,698.0207953316999,13366.007648001476,42.70435381496975,10.000153000000864,699,22
20260606_233522,candidate_tuning,shake7__cand24,shake7,cand24,data/generated/outlier/outlier5pct_n1000_k100_seed01.txt,1000,100,1,10.0,"{""candidate_limit"": 24, ""max_shake_level"": 7}",True,683.243366603,48763.1840309863,601.0071829905,10.003523899940774,129,1
20260606_233522,candidate_tuning,shake7__cand24,shake7,cand24,data/generated/outlier/outlier5pct_n1000_k100_seed01.txt,1000,100,2,10.0,"{""candidate_limit"": 24, ""max_shake_level"": 7}",True,683.243366603,55156.19075150016,518.6792884287,10.000356300035492,139,1
20260606_233522,candidate_tuning,shake7__cand24,shake7,cand24,data/generated/outlier/outlier5pct_n1000_k100_seed01.txt,1000,100,3,10.0,"{""candidate_limit"": 24, ""max_shake_level"": 7}",True,683.243366603,51347.84153124784,515.90947372973,10.001180000021122,123,1
20260606_233522,candidate_tuning,shake7__cand24,shake7,cand24,data/generated/corridor/corridor_edge_n100_k5_seed01.txt,100,5,1,10.0,"{""candidate_limit"": 24, ""max_shake_level"": 7}",True,994.825851644,4918.243298428894,28.50432933858599,10.000092000002041,3387,459
20260606_233522,candidate_tuning,shake7__cand24,shake7,cand24,data/generated/corridor/corridor_edge_n100_k5_seed01.txt,100,5,2,10.0,"{""candidate_limit"": 24, ""max_shake_level"": 7}",True,994.825851644,4966.954171316754,2.840963371409998,10.000057899975218,3011,402
20260606_233522,candidate_tuning,shake7__cand24,shake7,cand24,data/generated/corridor/corridor_edge_n100_k5_seed01.txt,100,5,3,10.0,"{""candidate_limit"": 24, ""max_shake_level"": 7}",True,994.825851644,4961.328848118584,5.043114866116298,10.000056499964558,3529,469
20260606_233522,candidate_tuning,shake7__cand24,shake7,cand24,data/generated/corridor/corridor_edge_n300_k20_seed01.txt,300,20,1,10.0,"{""candidate_limit"": 24, ""max_shake_level"": 7}",True,999.586390967,19574.646326761333,35.40997081766045,10.00032370002009,973,38
20260606_233522,candidate_tuning,shake7__cand24,shake7,cand24,data/generated/corridor/corridor_edge_n300_k20_seed01.txt,300,20,2,10.0,"{""candidate_limit"": 24, ""max_shake_level"": 7}",True,999.586390967,19635.008439668905,32.76048000107028,10.000214800005779,829,51
20260606_233522,candidate_tuning,shake7__cand24,shake7,cand24,data/generated/corridor/corridor_edge_n300_k20_seed01.txt,300,20,3,10.0,"{""candidate_limit"": 24, ""max_shake_level"": 7}",True,999.586390967,19583.20744036465,35.06231475132995,10.000177699956112,819,55
20260606_233522,candidate_tuning,shake7__cand24,shake7,cand24,data/generated/corridor/corridor_edge_n1000_k100_seed01.txt,1000,100,1,10.0,"{""candidate_limit"": 24, ""max_shake_level"": 7}",True,997.904381345,59852.16726072665,983.30928656157,10.0010229999898,112,1
20260606_233522,candidate_tuning,shake7__cand24,shake7,cand24,data/generated/corridor/corridor_edge_n1000_k100_seed01.txt,1000,100,2,10.0,"{""candidate_limit"": 24, ""max_shake_level"": 7}",True,997.904381345,61932.008961834574,969.96836678235,10.000872500007972,98,1
20260606_233522,candidate_tuning,shake7__cand24,shake7,cand24,data/generated/corridor/corridor_edge_n1000_k100_seed01.txt,1000,100,3,10.0,"{""candidate_limit"": 24, ""max_shake_level"": 7}",True,997.904381345,60152.551549397824,993.8178958158501,10.00219249993097,90,1
20260606_233522,candidate_tuning,shake7__cand24,shake7,cand24,data/generated/depot_position/uniform_edge_n300_k20_seed01.txt,300,20,1,10.0,"{""candidate_limit"": 24, ""max_shake_level"": 7}",True,1134.25886009755,22482.77579770431,23.53355904265004,10.000099999946542,477,13
20260606_233522,candidate_tuning,shake7__cand24,shake7,cand24,data/generated/depot_position/uniform_edge_n300_k20_seed01.txt,300,20,2,10.0,"{""candidate_limit"": 24, ""max_shake_level"": 7}",True,1139.13030170643,22462.99945688998,37.49622884252017,10.000182599993423,529,9
20260606_233522,candidate_tuning,shake7__cand24,shake7,cand24,data/generated/depot_position/uniform_edge_n300_k20_seed01.txt,300,20,3,10.0,"{""candidate_limit"": 24, ""max_shake_level"": 7}",True,1162.55763878994,22803.80751137897,64.82202059142992,10.000075499992818,425,8
20260606_233522,candidate_tuning,shake7__cand24,shake7,cand24,data/generated/depot_position/uniform_corner_n300_k20_seed01.txt,300,20,1,10.0,"{""candidate_limit"": 24, ""max_shake_level"": 7}",True,1350.7096625733,26284.7218855413,102.05963402841007,10.000101599958725,622,20
20260606_233522,candidate_tuning,shake7__cand24,shake7,cand24,data/generated/depot_position/uniform_corner_n300_k20_seed01.txt,300,20,2,10.0,"{""candidate_limit"": 24, ""max_shake_level"": 7}",True,1359.3468826807002,26727.72419745899,83.21549695980025,10.000165699981153,608,4
20260606_233522,candidate_tuning,shake7__cand24,shake7,cand24,data/generated/depot_position/uniform_corner_n300_k20_seed01.txt,300,20,3,10.0,"{""candidate_limit"": 24, ""max_shake_level"": 7}",True,1347.1885638579,26632.41031004532,35.921036705729875,10.000114199938253,628,14
20260606_233522,candidate_tuning,shake7__cand32,shake7,cand32,data/generated/uniform/uniform_center_n100_k5_seed01.txt,100,5,1,10.0,"{""candidate_limit"": 32, ""max_shake_level"": 7}",True,1716.7093289345005,8519.76238983601,36.281113138100636,10.000069799949415,1142,144
20260606_233522,candidate_tuning,shake7__cand32,shake7,cand32,data/generated/uniform/uniform_center_n100_k5_seed01.txt,100,5,2,10.0,"{""candidate_limit"": 32, ""max_shake_level"": 7}",True,1741.7206457732004,8618.373714243411,32.06572208841999,10.00006809993647,1302,159
20260606_233522,candidate_tuning,shake7__cand32,shake7,cand32,data/generated/uniform/uniform_center_n100_k5_seed01.txt,100,5,3,10.0,"{""candidate_limit"": 32, ""max_shake_level"": 7}",True,1823.7886803228198,9073.20695098321,15.515328196119981,10.000055199954659,1241,167
20260606_233522,candidate_tuning,shake7__cand32,shake7,cand32,data/generated/uniform/uniform_center_n300_k20_seed01.txt,300,20,1,10.0,"{""candidate_limit"": 32, ""max_shake_level"": 7}",True,882.0473698822999,17141.43286284007,62.75312412957999,10.000302899978124,436,12
20260606_233522,candidate_tuning,shake7__cand32,shake7,cand32,data/generated/uniform/uniform_center_n300_k20_seed01.txt,300,20,2,10.0,"{""candidate_limit"": 32, ""max_shake_level"": 7}",True,902.4456726151999,17493.2567948712,47.182383100999914,10.00015410000924,527,24
20260606_233522,candidate_tuning,shake7__cand32,shake7,cand32,data/generated/uniform/uniform_center_n300_k20_seed01.txt,300,20,3,10.0,"{""candidate_limit"": 32, ""max_shake_level"": 7}",True,908.3594626308301,17733.1964197821,53.96979902253008,10.000270000076853,473,11
20260606_233522,candidate_tuning,shake7__cand32,shake7,cand32,data/generated/uniform/uniform_center_n1000_k100_seed01.txt,1000,100,1,10.0,"{""candidate_limit"": 32, ""max_shake_level"": 7}",True,693.807353604,66962.38969341238,90.44225997077001,10.001870399923064,141,1
20260606_233522,candidate_tuning,shake7__cand32,shake7,cand32,data/generated/uniform/uniform_center_n1000_k100_seed01.txt,1000,100,2,10.0,"{""candidate_limit"": 32, ""max_shake_level"": 7}",True,693.807353604,67457.41688240302,85.30626810490003,10.003287700004876,137,1
20260606_233522,candidate_tuning,shake7__cand32,shake7,cand32,data/generated/uniform/uniform_center_n1000_k100_seed01.txt,1000,100,3,10.0,"{""candidate_limit"": 32, ""max_shake_level"": 7}",True,693.807353604,67491.9585325974,97.87080648203994,10.002630000002682,122,1
20260606_233522,candidate_tuning,shake7__cand32,shake7,cand32,data/generated/cluster/cluster5_n100_k5_seed01.txt,100,5,1,10.0,"{""candidate_limit"": 32, ""max_shake_level"": 7}",True,890.7447573036001,4351.7517044489805,29.342196902099886,10.00007980002556,1196,162
20260606_233522,candidate_tuning,shake7__cand32,shake7,cand32,data/generated/cluster/cluster5_n100_k5_seed01.txt,100,5,2,10.0,"{""candidate_limit"": 32, ""max_shake_level"": 7}",True,892.7458616826001,4159.99377189578,89.52328994297011,10.000038499943912,1271,147
20260606_233522,candidate_tuning,shake7__cand32,shake7,cand32,data/generated/cluster/cluster5_n100_k5_seed01.txt,100,5,3,10.0,"{""candidate_limit"": 32, ""max_shake_level"": 7}",True,849.4688053773999,4116.51793993604,37.56818588415979,10.00003250001464,1266,166
20260606_233522,candidate_tuning,shake7__cand32,shake7,cand32,data/generated/cluster/cluster10_n300_k20_seed01.txt,300,20,1,10.0,"{""candidate_limit"": 32, ""max_shake_level"": 7}",True,615.015186264,12035.701136912818,40.435953660900054,10.0001555000199,546,6
20260606_233522,candidate_tuning,shake7__cand32,shake7,cand32,data/generated/cluster/cluster10_n300_k20_seed01.txt,300,20,2,10.0,"{""candidate_limit"": 32, ""max_shake_level"": 7}",True,597.4832710683291,11738.38802351186,26.545571784939057,10.000196600100026,481,4
20260606_233522,candidate_tuning,shake7__cand32,shake7,cand32,data/generated/cluster/cluster10_n300_k20_seed01.txt,300,20,3,10.0,"{""candidate_limit"": 32, ""max_shake_level"": 7}",True,611.60732015872,12044.292130565647,29.370486807169982,10.000235299929045,569,6
20260606_233522,candidate_tuning,shake7__cand32,shake7,cand32,data/generated/cluster/cluster20_n1000_k100_seed01.txt,1000,100,1,10.0,"{""candidate_limit"": 32, ""max_shake_level"": 7}",True,587.200249808,53648.736922652,235.99961513969998,10.002172600012273,144,1
20260606_233522,candidate_tuning,shake7__cand32,shake7,cand32,data/generated/cluster/cluster20_n1000_k100_seed01.txt,1000,100,2,10.0,"{""candidate_limit"": 32, ""max_shake_level"": 7}",True,587.200249808,56440.294337852705,90.91897112569995,10.002570800017565,142,1
20260606_233522,candidate_tuning,shake7__cand32,shake7,cand32,data/generated/cluster/cluster20_n1000_k100_seed01.txt,1000,100,3,10.0,"{""candidate_limit"": 32, ""max_shake_level"": 7}",True,587.200249808,54668.61421378232,170.5445403765999,10.000861700042151,173,1
20260606_233522,candidate_tuning,shake7__cand32,shake7,cand32,data/generated/outlier/outlier10pct_n100_k5_seed01.txt,100,5,1,10.0,"{""candidate_limit"": 32, ""max_shake_level"": 7}",True,1180.4628177406498,5890.628423683559,7.200939288839891,10.000071700080298,1175,150
20260606_233522,candidate_tuning,shake7__cand32,shake7,cand32,data/generated/outlier/outlier10pct_n100_k5_seed01.txt,100,5,2,10.0,"{""candidate_limit"": 32, ""max_shake_level"": 7}",True,1129.88046898399,5617.65150889886,9.541847646680253,10.0000607999973,1079,140
20260606_233522,candidate_tuning,shake7__cand32,shake7,cand32,data/generated/outlier/outlier10pct_n100_k5_seed01.txt,100,5,3,10.0,"{""candidate_limit"": 32, ""max_shake_level"": 7}",True,1148.69686314896,5734.95716149789,4.773204601229963,10.000066400039941,1202,151
20260606_233522,candidate_tuning,shake7__cand32,shake7,cand32,data/generated/outlier/outlier10pct_n300_k20_seed01.txt,300,20,1,10.0,"{""candidate_limit"": 32, ""max_shake_level"": 7}",True,698.0207953316999,13586.472559018826,29.709582890769866,10.000166399986483,651,24
20260606_233522,candidate_tuning,shake7__cand32,shake7,cand32,data/generated/outlier/outlier10pct_n300_k20_seed01.txt,300,20,2,10.0,"{""candidate_limit"": 32, ""max_shake_level"": 7}",True,717.1265576639,13514.452064850684,52.38858858018011,10.00024600001052,727,21
20260606_233522,candidate_tuning,shake7__cand32,shake7,cand32,data/generated/outlier/outlier10pct_n300_k20_seed01.txt,300,20,3,10.0,"{""candidate_limit"": 32, ""max_shake_level"": 7}",True,698.0207953316999,13376.260557595859,42.70435381496975,10.000196199980564,681,21
20260606_233522,candidate_tuning,shake7__cand32,shake7,cand32,data/generated/outlier/outlier5pct_n1000_k100_seed01.txt,1000,100,1,10.0,"{""candidate_limit"": 32, ""max_shake_level"": 7}",True,683.243366603,48763.1840309863,601.0071829905,10.00436969997827,129,1
20260606_233522,candidate_tuning,shake7__cand32,shake7,cand32,data/generated/outlier/outlier5pct_n1000_k100_seed01.txt,1000,100,2,10.0,"{""candidate_limit"": 32, ""max_shake_level"": 7}",True,683.243366603,55365.954246784946,409.61971116660004,10.002475299988873,142,1
20260606_233522,candidate_tuning,shake7__cand32,shake7,cand32,data/generated/outlier/outlier5pct_n1000_k100_seed01.txt,1000,100,3,10.0,"{""candidate_limit"": 32, ""max_shake_level"": 7}",True,683.243366603,53141.06108882428,465.86267258360004,10.000915199983865,160,1
20260606_233522,candidate_tuning,shake7__cand32,shake7,cand32,data/generated/corridor/corridor_edge_n100_k5_seed01.txt,100,5,1,10.0,"{""candidate_limit"": 32, ""max_shake_level"": 7}",True,994.825851644,4918.243298428894,28.50432933858599,10.0000691000605,3509,477
20260606_233522,candidate_tuning,shake7__cand32,shake7,cand32,data/generated/corridor/corridor_edge_n100_k5_seed01.txt,100,5,2,10.0,"{""candidate_limit"": 32, ""max_shake_level"": 7}",True,994.825851644,4966.954171316754,2.840963371409998,10.00006290001329,2979,398
20260606_233522,candidate_tuning,shake7__cand32,shake7,cand32,data/generated/corridor/corridor_edge_n100_k5_seed01.txt,100,5,3,10.0,"{""candidate_limit"": 32, ""max_shake_level"": 7}",True,994.825851644,4961.328848118584,5.043114866116298,10.000053100055084,3400,450
20260606_233522,candidate_tuning,shake7__cand32,shake7,cand32,data/generated/corridor/corridor_edge_n300_k20_seed01.txt,300,20,1,10.0,"{""candidate_limit"": 32, ""max_shake_level"": 7}",True,999.586390967,19574.646326761333,35.40997081766045,10.000273099984042,952,35
20260606_233522,candidate_tuning,shake7__cand32,shake7,cand32,data/generated/corridor/corridor_edge_n300_k20_seed01.txt,300,20,2,10.0,"{""candidate_limit"": 32, ""max_shake_level"": 7}",True,999.586390967,19641.723201371307,25.377039663270125,10.000102600082755,806,49
20260606_233522,candidate_tuning,shake7__cand32,shake7,cand32,data/generated/corridor/corridor_edge_n300_k20_seed01.txt,300,20,3,10.0,"{""candidate_limit"": 32, ""max_shake_level"": 7}",True,999.586390967,19583.20744036465,35.06231475132995,10.00018169998657,811,54
20260606_233522,candidate_tuning,shake7__cand32,shake7,cand32,data/generated/corridor/corridor_edge_n1000_k100_seed01.txt,1000,100,1,10.0,"{""candidate_limit"": 32, ""max_shake_level"": 7}",True,997.904381345,59852.16726072665,983.30928656157,10.000302999978885,112,1
20260606_233522,candidate_tuning,shake7__cand32,shake7,cand32,data/generated/corridor/corridor_edge_n1000_k100_seed01.txt,1000,100,2,10.0,"{""candidate_limit"": 32, ""max_shake_level"": 7}",True,997.904381345,61932.008961834574,969.96836678235,10.00373610004317,99,1
20260606_233522,candidate_tuning,shake7__cand32,shake7,cand32,data/generated/corridor/corridor_edge_n1000_k100_seed01.txt,1000,100,3,10.0,"{""candidate_limit"": 32, ""max_shake_level"": 7}",True,997.904381345,60152.551549397824,993.8178958158501,10.001232200069353,90,1
20260606_233522,candidate_tuning,shake7__cand32,shake7,cand32,data/generated/depot_position/uniform_edge_n300_k20_seed01.txt,300,20,1,10.0,"{""candidate_limit"": 32, ""max_shake_level"": 7}",True,1134.25886009755,22489.34294945891,23.53355904265004,10.000202000024728,480,13
20260606_233522,candidate_tuning,shake7__cand32,shake7,cand32,data/generated/depot_position/uniform_edge_n300_k20_seed01.txt,300,20,2,10.0,"{""candidate_limit"": 32, ""max_shake_level"": 7}",True,1139.13030170643,22451.06818758098,37.49622884252017,10.00023559993133,541,10
20260606_233522,candidate_tuning,shake7__cand32,shake7,cand32,data/generated/depot_position/uniform_edge_n300_k20_seed01.txt,300,20,3,10.0,"{""candidate_limit"": 32, ""max_shake_level"": 7}",True,1162.55763878994,22794.000411265766,64.82202059142992,10.000254100072198,423,8
20260606_233522,candidate_tuning,shake7__cand32,shake7,cand32,data/generated/depot_position/uniform_corner_n300_k20_seed01.txt,300,20,1,10.0,"{""candidate_limit"": 32, ""max_shake_level"": 7}",True,1350.1649205843,26393.776511401502,71.41399244970012,10.00027149997186,673,22
20260606_233522,candidate_tuning,shake7__cand32,shake7,cand32,data/generated/depot_position/uniform_corner_n300_k20_seed01.txt,300,20,2,10.0,"{""candidate_limit"": 32, ""max_shake_level"": 7}",True,1359.3468826807002,26718.58040446237,54.195967196799984,10.000276200007647,635,4
20260606_233522,candidate_tuning,shake7__cand32,shake7,cand32,data/generated/depot_position/uniform_corner_n300_k20_seed01.txt,300,20,3,10.0,"{""candidate_limit"": 32, ""max_shake_level"": 7}",True,1347.1885638579,26636.67058305222,31.55792503382986,10.000238899956457,639,15
20260606_233522,candidate_tuning,shake7__cand48,shake7,cand48,data/generated/uniform/uniform_center_n100_k5_seed01.txt,100,5,1,10.0,"{""candidate_limit"": 48, ""max_shake_level"": 7}",True,1716.7093289345005,8519.76238983601,36.281113138100636,10.00005669996608,1123,141
20260606_233522,candidate_tuning,shake7__cand48,shake7,cand48,data/generated/uniform/uniform_center_n100_k5_seed01.txt,100,5,2,10.0,"{""candidate_limit"": 48, ""max_shake_level"": 7}",True,1741.7206457732004,8618.373714243411,32.06572208841999,10.000064700026996,1292,158
20260606_233522,candidate_tuning,shake7__cand48,shake7,cand48,data/generated/uniform/uniform_center_n100_k5_seed01.txt,100,5,3,10.0,"{""candidate_limit"": 48, ""max_shake_level"": 7}",True,1823.7886803228198,9073.20695098321,15.515328196119981,10.00004140008241,1245,167
20260606_233522,candidate_tuning,shake7__cand48,shake7,cand48,data/generated/uniform/uniform_center_n300_k20_seed01.txt,300,20,1,10.0,"{""candidate_limit"": 48, ""max_shake_level"": 7}",True,882.0473698822999,17136.67314961957,81.87572656338,10.000278900028206,427,12
20260606_233522,candidate_tuning,shake7__cand48,shake7,cand48,data/generated/uniform/uniform_center_n300_k20_seed01.txt,300,20,2,10.0,"{""candidate_limit"": 48, ""max_shake_level"": 7}",True,902.4456726151999,17532.4622168957,47.182383100999914,10.000213599996641,505,23
20260606_233522,candidate_tuning,shake7__cand48,shake7,cand48,data/generated/uniform/uniform_center_n300_k20_seed01.txt,300,20,3,10.0,"{""candidate_limit"": 48, ""max_shake_level"": 7}",True,908.3594626308301,17757.639303270684,47.16640739010006,10.00030329998117,464,11
20260606_233522,candidate_tuning,shake7__cand48,shake7,cand48,data/generated/uniform/uniform_center_n1000_k100_seed01.txt,1000,100,1,10.0,"{""candidate_limit"": 48, ""max_shake_level"": 7}",True,693.807353604,67005.27117653347,90.44225997077001,10.00361829996109,139,1
20260606_233522,candidate_tuning,shake7__cand48,shake7,cand48,data/generated/uniform/uniform_center_n1000_k100_seed01.txt,1000,100,2,10.0,"{""candidate_limit"": 48, ""max_shake_level"": 7}",True,693.807353604,67440.86413469691,86.08162522091015,10.003263300051913,134,1
